"DATE","WEIGHT","TICKER"
"2021-02-26",0.00407703657472886,"C"
"2021-02-26",0.000190845831979151,"DXC"
"2021-02-26",0.000492728960230987,"CAG"
"2021-02-26",0.000668162377328171,"ED"
"2021-02-26",0.000464706925052148,"CMS"
"2021-02-26",0.000564007193200922,"COO"
"2021-02-26",0.000264758704092971,"TAP"
"2021-02-26",0.000873326394592976,"GLW"
"2021-02-26",0.00111124575731196,"CMI"
"2021-02-26",0.00465012461502749,"DHR"
"2021-02-26",0.00273038808251451,"TGT"
"2021-02-26",0.00325249917303569,"DE"
"2021-02-26",0.000909302100760042,"DAL"
"2021-02-26",0.000678008581265563,"DTE"
"2021-02-26",0.0101995952105496,"DIS"
"2021-02-26",0.0013762461429797,"DG"
